Invoice No,actual_shipment_date,Cust Po,Pick Ticket,customer.customer_id,customer.customer_name,order_number,PO Date,product.ndc,product.description,Category,Source,Batch,Exp Date,shipped_quantity,Size/dimensions,Pill Count,unit_selling_price,Freight,Gross_sales,Discount,Final Inv Amt,MM-YEAR,Contract ID,DEANO,DEA Exp Date,State Lic,State Lic Exp Dt,Ship To Code,Customer Name,STREET,address.city,address.state,address.postal_code,Shipping Method,Trecking No,Rxtpl Delivery No,RxtplInvoiceNo,Transfer_price,contract_price,ordered_quantity
6027783,2/27/2023,C5295455ROA,20127803,1018223,CARDINAL HEALTH INC,1027825,3/1/2023,70756-703-60,RANOLAZINE ER TABLETS 500MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S0JKV022,10/31/2025,264,500MG,0,17.5,0,"4,620.00",0,"4,620.00",Mar-23,LPCAH001,RW0279996,5/31/2023,1001925,3/29/2024,1018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,1ZA02E120305015382,,,,,,
6027783,2/27/2023,C5295455ROA,20127803,1018223,CARDINAL HEALTH INC,1027825,3/1/2023,70756-704-60,RANOLAZINE ER TABLETS 1000MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S3JKV010,9/30/2025,60,1000MG,0,28.05,0,"1,683.00",0,"1,683.00",Mar-23,LPCAH001,RW0279996,5/31/2023,1001925,3/29/2024,1018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,,,,,,,
6027783,2/27/2023,C5295455ROA,20127803,1018223,CARDINAL HEALTH INC,1027825,3/1/2023,70756-813-90,OLME MEDO & HCTZ TABS 40MG/ 12.5MG 90'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1165A,10/31/2024,48,90'S,0,36,0,"1,728.00",0,"1,728.00",Mar-23,LPCAH001,RW0279996,5/31/2023,1001925,3/29/2024,1018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,,,,,,,
6027783,2/27/2023,C5295455ROA,20127803,1018223,CARDINAL HEALTH INC,1027825,3/1/2023,70756-812-90,OLME MEDO & HCTZ TABS 20MG/ 12.5MG 90'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T0923A,7/31/2024,72,90'S,0,30,0,"2,160.00",0,"2,160.00",Mar-23,LPCAH001,RW0279996,5/31/2023,1001925,3/29/2024,1018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,,,,,,,
6027783,2/27/2023,C5295455ROA,20127803,1018223,CARDINAL HEALTH INC,1027825,3/1/2023,70756-812-30,OLME & HCTZ TABS 20 MG/ 12.5 MG 30'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1168A,10/31/2024,72,30'S,0,10,0,720,0,720,Mar-23,LPCAH001,RW0279996,5/31/2023,1001925,3/29/2024,1018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,1ZA02E120305015293 1ZA02E120305015293,,,,,,
6027783,2/27/2023,C5295455ROA,20127803,1018223,CARDINAL HEALTH INC,1027825,3/1/2023,70756-609-15,"OFLOXACIN OTIC SOLUTION, 0.3% (5ML FILL)",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B1JXV015,11/30/2024,48,5 ML,0,15,0,720,0,720,Mar-23,LPCAH001,RW0279996,5/31/2023,1001925,3/29/2024,1018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,,,,,,,
6027783,2/27/2023,C5295455ROA,20127803,1018223,CARDINAL HEALTH INC,1027825,3/1/2023,70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV004,8/31/2025,36,90'S,0,19.15,0,689.4,0,689.4,Mar-23,LPCAH001,RW0279996,5/31/2023,1001925,3/29/2024,1018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,1ZA02E120305015364 1ZA02E120305015364 1ZA02E120305015364 1ZA02E120305015364,,,,,,
6027783,2/27/2023,C5295455ROA,20127803,1018223,CARDINAL HEALTH INC,1027825,3/1/2023,70756-215-90,FENOFIBRATE TABLETS USP 160 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V8JKV010,8/31/2025,108,90'S,0,35,0,"3,780.00",0,"3,780.00",Mar-23,LPCAH001,RW0279996,5/31/2023,1001925,3/29/2024,1018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,,,,,,,
6027783,2/27/2023,C5295455ROA,20127803,1018223,CARDINAL HEALTH INC,1027825,3/1/2023,70756-203-12,AMITRIPTYLINE HCL TABLETS USP 50MG-1000S,Non-controlled,MANKIND PHARMA LTD UNIT-3,0AJKV003,9/30/2025,24,1000'S,0,180,0,"4,320.00",0,"4,320.00",Mar-23,LPCAH001,RW0279996,5/31/2023,1001925,3/29/2024,1018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,,,,,,,
6027783,2/27/2023,C5295455ROA,20127803,1018223,CARDINAL HEALTH INC,1027825,3/1/2023,70756-202-11,AMITRIPTYLINE HCL TABLETS USP 25MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z6JKW001,12/31/2025,192,100'S,0,8.5,0,"1,632.00",0,"1,632.00",Mar-23,LPCAH001,RW0279996,5/31/2023,1001925,3/29/2024,1018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,1ZA02E120305015355 1ZA02E120305015355 1ZA02E120305015355 1ZA02E120305015355,,,,,,
6027783,2/27/2023,C5295455ROA,20127803,1018223,CARDINAL HEALTH INC,1027825,3/1/2023,70756-203-11,AMITRIPTYLINE HCL TABLETS USP 50MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,1AJKW001,11/30/2025,144,100'S,0,18.5,0,"2,664.00",0,"2,664.00",Mar-23,LPCAH001,RW0279996,5/31/2023,1001925,3/29/2024,1018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,,,,,,,
6027784,2/27/2023,C5295459STF,20127812,1018223,CARDINAL HEALTH INC,1027841,3/1/2023,70756-703-60,RANOLAZINE ER TABLETS 500MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S0JKV023,10/31/2025,48,500MG,0,17.5,0,840,0,840,Mar-23,LPCAH001,RC0333524,5/31/2023,1001868,10/31/2023,1018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,,,,,,,
6027784,2/27/2023,C5295459STF,20127812,1018223,CARDINAL HEALTH INC,1027841,3/1/2023,70756-703-60,RANOLAZINE ER TABLETS 500MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S0JKV022,10/31/2025,516,500MG,0,17.5,0,"9,030.00",0,"9,030.00",Mar-23,LPCAH001,RC0333524,5/31/2023,1001868,10/31/2023,1018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,1ZA02E120305016827 1ZA02E120305016827,,,,,,
6027784,2/27/2023,C5295459STF,20127812,1018223,CARDINAL HEALTH INC,1027841,3/1/2023,70756-704-60,RANOLAZINE ER TABLETS 1000MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S3JKV010,9/30/2025,348,1000MG,0,28.05,0,"9,761.40",0,"9,761.40",Mar-23,LPCAH001,RC0333524,5/31/2023,1001868,10/31/2023,1018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,1ZA02E120305016863 1ZA02E120305016863 1ZA02E120305016863 1ZA02E120305016863,,,,,,
6027784,2/27/2023,C5295459STF,20127812,1018223,CARDINAL HEALTH INC,1027841,3/1/2023,70756-813-90,OLME MEDO & HCTZ TABS 40MG/ 12.5MG 90'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1165A,10/31/2024,24,90'S,0,36,0,864,0,864,Mar-23,LPCAH001,RC0333524,5/31/2023,1001868,10/31/2023,1018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,,,,,,,
6027784,2/27/2023,C5295459STF,20127812,1018223,CARDINAL HEALTH INC,1027841,3/1/2023,70756-812-30,OLME & HCTZ TABS 20 MG/ 12.5 MG 30'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1168A,10/31/2024,72,30'S,0,10,0,720,0,720,Mar-23,LPCAH001,RC0333524,5/31/2023,1001868,10/31/2023,1018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,,,,,,,
6027784,2/27/2023,C5295459STF,20127812,1018223,CARDINAL HEALTH INC,1027841,3/1/2023,70756-806-30,LANSOPRAZOLE DELAYED RELEASE CAPSULES 15,Non-controlled,Inventia Healthcare Limited,A0IOV006,5/31/2024,96,30,"2,880.00",5,0,480,0,480,Mar-23,LPCAH001,RC0333524,5/31/2023,1001868,10/31/2023,1018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,,,,,,,
6027784,2/27/2023,C5295459STF,20127812,1018223,CARDINAL HEALTH INC,1027841,3/1/2023,70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV005,8/31/2025,48,90'S,0,19.15,0,919.2,0,919.2,Mar-23,LPCAH001,RC0333524,5/31/2023,1001868,10/31/2023,1018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,,,,,,,
6027784,2/27/2023,C5295459STF,20127812,1018223,CARDINAL HEALTH INC,1027841,3/1/2023,70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV004,8/31/2025,12,90'S,0,19.15,0,229.8,0,229.8,Mar-23,LPCAH001,RC0333524,5/31/2023,1001868,10/31/2023,1018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,1ZA02E120305016881 1ZA02E120305016881 1ZA02E120305016881 1ZA02E120305016881 1ZA02E120305016881 1ZA02E120305016881,,,,,,
6027784,2/27/2023,C5295459STF,20127812,1018223,CARDINAL HEALTH INC,1027841,3/1/2023,70756-215-90,FENOFIBRATE TABLETS USP 160 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V8JKV010,8/31/2025,48,90'S,0,35,0,"1,680.00",0,"1,680.00",Mar-23,LPCAH001,RC0333524,5/31/2023,1001868,10/31/2023,1018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,,,,,,,
6027784,2/27/2023,C5295459STF,20127812,1018223,CARDINAL HEALTH INC,1027841,3/1/2023,70756-202-11,AMITRIPTYLINE HCL TABLETS USP 25MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z6JKW001,12/31/2025,96,100'S,0,8.5,0,816,0,816,Mar-23,LPCAH001,RC0333524,5/31/2023,1001868,10/31/2023,1018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,,,,,,,
6027784,2/27/2023,C5295459STF,20127812,1018223,CARDINAL HEALTH INC,1027841,3/1/2023,70756-203-11,AMITRIPTYLINE HCL TABLETS USP 50MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,1AJKW001,11/30/2025,96,100'S,0,18.5,0,"1,776.00",0,"1,776.00",Mar-23,LPCAH001,RC0333524,5/31/2023,1001868,10/31/2023,1018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,,,,,,,
6027785,2/14/2023,8115876940,20127406,1020909,MCKESSON FINANCIAL CENTER,1027419,3/1/2023,70756-702-30,ALOSETRON TABLETS USP 0.5 MG 30'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Q0JKV003,10/31/2025,36,30'S,0,155,0,"5,580.00",0,"5,580.00",Mar-23,LPMCK001,RM0328408,12/31/2023,82692,8/31/2023,1020912,MCKESSON DC# 8115,3301 POLLOK DRIVE,CONROE,TX,77303,,,,,,,,
6027785,2/14/2023,8115876940,20127406,1020909,MCKESSON FINANCIAL CENTER,1027419,3/1/2023,70756-701-30,ALOSETRON TABLETS USP 1 MG 30S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Q3JKV004,7/31/2025,12,30'S,0,310,0,"3,720.00",0,"3,720.00",Mar-23,LPMCK001,RM0328408,12/31/2023,82692,8/31/2023,1020912,MCKESSON DC# 8115,3301 POLLOK DRIVE,CONROE,TX,77303,,1ZA02E120305014632 1ZA02E120305014632,,,,,,
6027785,2/14/2023,8115876940,20127406,1020909,MCKESSON FINANCIAL CENTER,1027419,3/1/2023,70756-812-30,OLME & HCTZ TABS 20 MG/ 12.5 MG 30'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1168A,10/31/2024,288,30'S,0,10,0,"2,880.00",0,"2,880.00",Mar-23,LPMCK001,RM0328408,12/31/2023,82692,8/31/2023,1020912,MCKESSON DC# 8115,3301 POLLOK DRIVE,CONROE,TX,77303,,,,,,,,
6027785,2/14/2023,8115876940,20127406,1020909,MCKESSON FINANCIAL CENTER,1027419,3/1/2023,70756-812-90,OLME MEDO & HCTZ TABS 20MG/ 12.5MG 90'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T0923A,7/31/2024,24,90'S,0,30,0,720,0,720,Mar-23,LPMCK001,RM0328408,12/31/2023,82692,8/31/2023,1020912,MCKESSON DC# 8115,3301 POLLOK DRIVE,CONROE,TX,77303,,1ZA02E120305014650 1ZA02E120305014650 1ZA02E120305014650 1ZA02E120305014650,,,,,,
6027785,2/14/2023,8115876940,20127406,1020909,MCKESSON FINANCIAL CENTER,1027419,3/1/2023,70756-215-90,FENOFIBRATE TABLETS USP 160 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V8JKV009,8/31/2025,12,90'S,0,35,0,420,0,420,Mar-23,LPMCK001,RM0328408,12/31/2023,82692,8/31/2023,1020912,MCKESSON DC# 8115,3301 POLLOK DRIVE,CONROE,TX,77303,,,,,,,,
6027785,2/14/2023,8115876940,20127406,1020909,MCKESSON FINANCIAL CENTER,1027419,3/1/2023,70756-807-90,LANSOPRAZOLE DELAYED RELEASE CAPSULES 30,Non-controlled,Inventia Healthcare Limited,A2IOV010,5/31/2024,312,90,"28,080.00",8.65,0,"2,698.80",0,"2,698.80",Mar-23,LPMCK001,RM0328408,12/31/2023,82692,8/31/2023,1020912,MCKESSON DC# 8115,3301 POLLOK DRIVE,CONROE,TX,77303,,1ZA02E120305014623 1ZA02E120305014623,,,,,,
6027785,2/14/2023,8115876940,20127406,1020909,MCKESSON FINANCIAL CENTER,1027419,3/1/2023,70756-201-11,AMITRIPTYLINE HCL TABLETS USP 10MG-100s,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y9JKV002,7/31/2025,24,100'S,0,6.5,0,156,0,156,Mar-23,LPMCK001,RM0328408,12/31/2023,82692,8/31/2023,1020912,MCKESSON DC# 8115,3301 POLLOK DRIVE,CONROE,TX,77303,,,,,,,,
6027785,2/14/2023,8115876940,20127406,1020909,MCKESSON FINANCIAL CENTER,1027419,3/1/2023,70756-425-11,"DOXEPIN HCL CAPS, USP 25 MG 100S",Non-controlled,MANKIND PHARMA LTD UNIT-3,8CJKV004,8/31/2024,24,100CT.,0,21.56,0,517.44,0,517.44,Mar-23,LPMCK001,RM0328408,12/31/2023,82692,8/31/2023,1020912,MCKESSON DC# 8115,3301 POLLOK DRIVE,CONROE,TX,77303,,1ZA02E120305014490 1ZA02E120305014490 1ZA02E120305014490 1ZA02E120305014490,,,,,,
6027785,2/14/2023,8115876940,20127406,1020909,MCKESSON FINANCIAL CENTER,1027419,3/1/2023,70756-609-15,"OFLOXACIN OTIC SOLUTION, 0.3% (5ML FILL)",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B1JXV013,9/30/2024,48,5 ML,0,15,0,720,0,720,Mar-23,LPMCK001,RM0328408,12/31/2023,82692,8/31/2023,1020912,MCKESSON DC# 8115,3301 POLLOK DRIVE,CONROE,TX,77303,,,,,,,,
6027786,2/28/2023,8148606324,20127842,1020909,MCKESSON FINANCIAL CENTER,1027914,3/1/2023,70756-703-60,RANOLAZINE ER TABLETS 500MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S0JKV023,10/31/2025,48,500MG,0,17.5,0,840,0,840,Mar-23,LPMCK001,PR0040357,12/31/2023,PHWH000056,6/30/2023,1020923,MCKESSON DC# 8148,2975 EVERGREEN DRIVE,DULUTH,GA,30096-5888,,,,,,,,
6027786,2/28/2023,8148606324,20127842,1020909,MCKESSON FINANCIAL CENTER,1027914,3/1/2023,70756-215-90,FENOFIBRATE TABLETS USP 160 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V8JKV010,8/31/2025,24,90'S,0,35,0,840,0,840,Mar-23,LPMCK001,PR0040357,12/31/2023,PHWH000056,6/30/2023,1020923,MCKESSON DC# 8148,2975 EVERGREEN DRIVE,DULUTH,GA,30096-5888,,,,,,,,
6027786,2/28/2023,8148606324,20127842,1020909,MCKESSON FINANCIAL CENTER,1027914,3/1/2023,70756-807-90,LANSOPRAZOLE DELAYED RELEASE CAPSULES 30,Non-controlled,Inventia Healthcare Limited,A2IOV011,6/30/2024,204,90,"18,360.00",8.65,0,"1,764.60",0,"1,764.60",Mar-23,LPMCK001,PR0040357,12/31/2023,PHWH000056,6/30/2023,1020923,MCKESSON DC# 8148,2975 EVERGREEN DRIVE,DULUTH,GA,30096-5888,,,,,,,,
6027786,2/28/2023,8148606324,20127842,1020909,MCKESSON FINANCIAL CENTER,1027914,3/1/2023,70756-807-51,LANSOPRAZOLE DELAYED RELEASE CAPSULES30,Non-controlled,Inventia Healthcare Limited,A3IOV011,8/31/2024,12,500,"6,000.00",48.05,0,576.6,0,576.6,Mar-23,LPMCK001,PR0040357,12/31/2023,PHWH000056,6/30/2023,1020923,MCKESSON DC# 8148,2975 EVERGREEN DRIVE,DULUTH,GA,30096-5888,,,,,,,,
6027786,2/28/2023,8148606324,20127842,1020909,MCKESSON FINANCIAL CENTER,1027914,3/1/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV002,8/31/2024,240,2ML,0,32.5,0,"7,800.00",0,"7,800.00",Mar-23,LPMCK001,PR0040357,12/31/2023,PHWH000056,6/30/2023,1020923,MCKESSON DC# 8148,2975 EVERGREEN DRIVE,DULUTH,GA,30096-5888,,,,,,,,
6027786,2/28/2023,8148606324,20127842,1020909,MCKESSON FINANCIAL CENTER,1027914,3/1/2023,70756-611-25,"EPHEDRINE SUL INJ. USP 50 MG/ML, 25 VIAL",Non-controlled,MAIVA PHARMA PRIVATE LIMITED,E032A003,8/31/2024,5,25 VIALS,0,278.53,0,"1,392.65",0,"1,392.65",Mar-23,LPMCK001,PR0040357,12/31/2023,PHWH000056,6/30/2023,1020923,MCKESSON DC# 8148,2975 EVERGREEN DRIVE,DULUTH,GA,30096-5888,,1ZA02E120305017120,,,,,,
6027786,2/28/2023,8148606324,20127842,1020909,MCKESSON FINANCIAL CENTER,1027914,3/1/2023,70756-202-11,AMITRIPTYLINE HCL TABLETS USP 25MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z6JKV006,9/30/2025,96,100'S,0,8.5,0,816,0,816,Mar-23,LPMCK001,PR0040357,12/31/2023,PHWH000056,6/30/2023,1020923,MCKESSON DC# 8148,2975 EVERGREEN DRIVE,DULUTH,GA,30096-5888,,,,,,,,
6027787,2/28/2023,8182826572,20127884,1020909,MCKESSON FINANCIAL CENTER,1027871,3/1/2023,70756-701-30,ALOSETRON TABLETS USP 1 MG 30S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Q3JKV005,10/31/2025,12,30'S,0,310,0,"3,720.00",0,"3,720.00",Mar-23,LPMCK001,PM0021535,12/31/2023,WLS 1555,12/1/2023,1020932,MCKESSON DC# 8182,3775 SEAPORT BLVD,W.SACRAMENTO,CA,95691-3472,,,,,,,,
6027787,2/28/2023,8182826572,20127884,1020909,MCKESSON FINANCIAL CENTER,1027871,3/1/2023,70756-215-90,FENOFIBRATE TABLETS USP 160 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V8JKV010,8/31/2025,12,90'S,0,35,0,420,0,420,Mar-23,LPMCK001,PM0021535,12/31/2023,WLS 1555,12/1/2023,1020932,MCKESSON DC# 8182,3775 SEAPORT BLVD,W.SACRAMENTO,CA,95691-3472,,,,,,,,
6027787,2/28/2023,8182826572,20127884,1020909,MCKESSON FINANCIAL CENTER,1027871,3/1/2023,70756-807-90,LANSOPRAZOLE DELAYED RELEASE CAPSULES 30,Non-controlled,Inventia Healthcare Limited,A2IOV011,6/30/2024,120,90,"10,800.00",8.65,0,"1,038.00",0,"1,038.00",Mar-23,LPMCK001,PM0021535,12/31/2023,WLS 1555,12/1/2023,1020932,MCKESSON DC# 8182,3775 SEAPORT BLVD,W.SACRAMENTO,CA,95691-3472,,,,,,,,
6027787,2/28/2023,8182826572,20127884,1020909,MCKESSON FINANCIAL CENTER,1027871,3/1/2023,70756-611-25,"EPHEDRINE SUL INJ. USP 50 MG/ML, 25 VIAL",Non-controlled,MAIVA PHARMA PRIVATE LIMITED,E032A003,8/31/2024,2,25 VIALS,0,278.53,0,557.06,0,557.06,Mar-23,LPMCK001,PM0021535,12/31/2023,WLS 1555,12/1/2023,1020932,MCKESSON DC# 8182,3775 SEAPORT BLVD,W.SACRAMENTO,CA,95691-3472,,1ZA02E120305017095,,,,,,
6027787,2/28/2023,8182826572,20127884,1020909,MCKESSON FINANCIAL CENTER,1027871,3/1/2023,70756-428-11,"DOXEPIN HCL CAPS, USP 100 MG 100S",Non-controlled,MANKIND PHARMA LTD UNIT-3,0EJKV004,9/30/2024,24,100CT.,0,53.9,0,"1,293.60",0,"1,293.60",Mar-23,LPMCK001,PM0021535,12/31/2023,WLS 1555,12/1/2023,1020932,MCKESSON DC# 8182,3775 SEAPORT BLVD,W.SACRAMENTO,CA,95691-3472,,,,,,,,
6027788,2/27/2023,BA36919,20127832,1060033,REAL VALUE PRODUCTS CORP D/B/A,1027850,3/1/2023,70756-215-90,FENOFIBRATE TABLETS USP 160 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V8JKV010,8/31/2025,60,90'S,0,3.71,0,222.6,0,222.6,Mar-23,LPHPC001,RR0530875,4/30/2023,1002510,4/30/2024,1060034,REAL VALUE PRODUCTS CORP D/B/A,5100 COMMERCE PARKWAY,SAN ANTONIO,TX,78218,,1ZA02E120305017399 1ZA02E120305017399,,,,,,
6027788,2/27/2023,BA36919,20127832,1060033,REAL VALUE PRODUCTS CORP D/B/A,1027850,3/1/2023,70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV005,8/31/2025,48,90'S,0,2.58,0,123.84,0,123.84,Mar-23,LPHPC001,RR0530875,4/30/2023,1002510,4/30/2024,1060034,REAL VALUE PRODUCTS CORP D/B/A,5100 COMMERCE PARKWAY,SAN ANTONIO,TX,78218,,,,,,,,
6027789,2/27/2023,68611,20127830,1051699,THRIFTY DRUG STORES INC,1027847,3/1/2023,70756-440-11,PRAZOSIN HCL CAPSULES USP 5 MG 100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,1QJKV002,11/30/2024,48,100CT.,0,8.05,0,386.4,0,386.4,Mar-23,LPTWP001,RT0629519,11/30/2023,Whol2770,6/30/2023,1051700,THRIFTY WHITE WAREHOUSE #899,706 38TH ST NW UNIT G,FARGO,ND,58102,,1ZA02E120305017531,,,,,,
6027790,2/28/2023,8145892317,20127854,1020909,MCKESSON FINANCIAL CENTER,1027902,3/1/2023,70756-623-86,"PHENYLEPHRINE HCL INJECTION USP, 10ML",Non-controlled,MANKIND PHARMA LTD UNIT-3,RLJKV002,9/30/2024,144,10 ML VIAL,0,30,0,"4,320.00",0,"4,320.00",Mar-23,LPMCK001,RM0490590,12/31/2023,7987,12/31/2023,1020921,MCKESSON DC# 8145,2101 12TH AVE S,CLEAR LAKE,IA,50428,,1ZA02E120305019655 1ZA02E120305019655 1ZA02E120305019655 1ZA02E120305019655,,,,,,
6027790,2/28/2023,8145892317,20127854,1020909,MCKESSON FINANCIAL CENTER,1027902,3/1/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV002,8/31/2024,624,2ML,0,32.5,0,"20,280.00",0,"20,280.00",Mar-23,LPMCK001,RM0490590,12/31/2023,7987,12/31/2023,1020921,MCKESSON DC# 8145,2101 12TH AVE S,CLEAR LAKE,IA,50428,,1ZA02E120305019628,,,,,,
6027790,2/28/2023,8145892317,20127854,1020909,MCKESSON FINANCIAL CENTER,1027902,3/1/2023,70756-611-25,"EPHEDRINE SUL INJ. USP 50 MG/ML, 25 VIAL",Non-controlled,MAIVA PHARMA PRIVATE LIMITED,E032A003,8/31/2024,2,25 VIALS,0,278.53,0,557.06,0,557.06,Mar-23,LPMCK001,RM0490590,12/31/2023,7987,12/31/2023,1020921,MCKESSON DC# 8145,2101 12TH AVE S,CLEAR LAKE,IA,50428,,,,,,,,
6027790,2/28/2023,8145892317,20127854,1020909,MCKESSON FINANCIAL CENTER,1027902,3/1/2023,70756-203-11,AMITRIPTYLINE HCL TABLETS USP 50MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,1AJKV002,9/30/2025,24,100'S,0,18.5,0,444,0,444,Mar-23,LPMCK001,RM0490590,12/31/2023,7987,12/31/2023,1020921,MCKESSON DC# 8145,2101 12TH AVE S,CLEAR LAKE,IA,50428,,,,,,,,
6027790,2/28/2023,8145892317,20127854,1020909,MCKESSON FINANCIAL CENTER,1027902,3/1/2023,70756-202-11,AMITRIPTYLINE HCL TABLETS USP 25MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z6JKV006,9/30/2025,72,100'S,0,8.5,0,612,0,612,Mar-23,LPMCK001,RM0490590,12/31/2023,7987,12/31/2023,1020921,MCKESSON DC# 8145,2101 12TH AVE S,CLEAR LAKE,IA,50428,,,,,,,,
6027790,2/28/2023,8145892317,20127854,1020909,MCKESSON FINANCIAL CENTER,1027902,3/1/2023,70756-215-90,FENOFIBRATE TABLETS USP 160 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V8JKV010,8/31/2025,24,90'S,0,35,0,840,0,840,Mar-23,LPMCK001,RM0490590,12/31/2023,7987,12/31/2023,1020921,MCKESSON DC# 8145,2101 12TH AVE S,CLEAR LAKE,IA,50428,,,,,,,,
