Invoice No,Invoice Dt,Sales Order No,Pick Ticket,Sold To Party,Sold To Party Desc,Cust Po,PO Date,NDC No.,NDC Desc,Category,Source,Batch,Exp Date,Qty,Size/dimensions,Pill Count,Price,Freight,Invoice Amt,Discount,Final Inv Amt,MM-YEAR,Contract ID,DEANO,DEA Exp Date,State Lic.,State Lic Exp Dt,Ship To Code,Customer Name,STREET,City,State,Zip,Shipping Method,Trecking No.,Rxtpl Delivery No.,Rxtpl Invoice  No.
0006027781,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027820,0020127799,0001022858,SOUTH POINTE WHOLESALE INC,0511610,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),70756-215-51,FENOFIBRATE TABLETS USP 160 MG 500'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V9JKV048,Tue Sep 30 2025 05:30:00 GMT+0530 (India Standard Time),96,500'S,0,16,0,1536,0,1536,03/2023,LPSPW001,RS0312188,Thu Feb 29 2024 05:30:00 GMT+0530 (India Standard Time),W01135,Sat Sep 30 2023 05:30:00 GMT+0530 (India Standard Time),0001022859,SOUTH POINTE WHOLESALE INC,321 MATTHEWS MILL RD,GLASGOW,KY,42141,,1ZA02E120305014856,,
0006027781,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027820,0020127799,0001022858,SOUTH POINTE WHOLESALE INC,0511610,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),70756-215-90,FENOFIBRATE TABLETS USP 160 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V8JKV010,Sun Aug 31 2025 05:30:00 GMT+0530 (India Standard Time),144,90'S,0,3,0,432,0,432,03/2023,LPSPW001,RS0312188,Thu Feb 29 2024 05:30:00 GMT+0530 (India Standard Time),W01135,Sat Sep 30 2023 05:30:00 GMT+0530 (India Standard Time),0001022859,SOUTH POINTE WHOLESALE INC,321 MATTHEWS MILL RD,GLASGOW,KY,42141,,1ZA02E120305014829 1ZA02E120305014829,,
0006027781,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027820,0020127799,0001022858,SOUTH POINTE WHOLESALE INC,0511610,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV004,Sun Aug 31 2025 05:30:00 GMT+0530 (India Standard Time),144,90'S,0,2,0,288,0,288,03/2023,LPSPW001,RS0312188,Thu Feb 29 2024 05:30:00 GMT+0530 (India Standard Time),W01135,Sat Sep 30 2023 05:30:00 GMT+0530 (India Standard Time),0001022859,SOUTH POINTE WHOLESALE INC,321 MATTHEWS MILL RD,GLASGOW,KY,42141,,,,
0006027781,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027820,0020127799,0001022858,SOUTH POINTE WHOLESALE INC,0511610,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),70756-807-51,LANSOPRAZOLE DELAYED RELEASE CAPSULES30,Non-controlled,Inventia Healthcare Limited,A3IOV011,Sat Aug 31 2024 05:30:00 GMT+0530 (India Standard Time),144,500,72000,14.25,0,2052,0,2052,03/2023,LPSPW001,RS0312188,Thu Feb 29 2024 05:30:00 GMT+0530 (India Standard Time),W01135,Sat Sep 30 2023 05:30:00 GMT+0530 (India Standard Time),0001022859,SOUTH POINTE WHOLESALE INC,321 MATTHEWS MILL RD,GLASGOW,KY,42141,,,,
0006027781,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027820,0020127799,0001022858,SOUTH POINTE WHOLESALE INC,0511610,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),70756-807-90,LANSOPRAZOLE DELAYED RELEASE CAPSULES 30,Non-controlled,Inventia Healthcare Limited,A2IOV011,Sun Jun 30 2024 05:30:00 GMT+0530 (India Standard Time),144,90,12960,3.15,0,453.6,0,453.6,03/2023,LPSPW001,RS0312188,Thu Feb 29 2024 05:30:00 GMT+0530 (India Standard Time),W01135,Sat Sep 30 2023 05:30:00 GMT+0530 (India Standard Time),0001022859,SOUTH POINTE WHOLESALE INC,321 MATTHEWS MILL RD,GLASGOW,KY,42141,,1ZA02E120305014767,,
0006027782,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027784,0020127823,0001018223,CARDINAL HEALTH INC,C5292403SYR,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-703-60,RANOLAZINE ER TABLETS 500MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S0JKV022,Fri Oct 31 2025 05:30:00 GMT+0530 (India Standard Time),84,500MG,0,17.5,0,1470,0,1470,03/2023,LPCAH001,PC0003044,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),34368,Fri Jan 31 2025 05:30:00 GMT+0530 (India Standard Time),0001018239,CARDINAL HEALTH-DC SYR# 3,6012 MOLLOY ROAD,SYRACUSE,NY,13211,,,,
0006027782,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027784,0020127823,0001018223,CARDINAL HEALTH INC,C5292403SYR,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-814-90,OLME MEDO & HCTZ TABS 40MG/ 25MG 90'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1234A,Sat Nov 30 2024 05:30:00 GMT+0530 (India Standard Time),120,90'S,0,36,0,4320,0,4320,03/2023,LPCAH001,PC0003044,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),34368,Fri Jan 31 2025 05:30:00 GMT+0530 (India Standard Time),0001018239,CARDINAL HEALTH-DC SYR# 3,6012 MOLLOY ROAD,SYRACUSE,NY,13211,,,,
0006027782,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027784,0020127823,0001018223,CARDINAL HEALTH INC,C5292403SYR,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-813-90,OLME MEDO & HCTZ TABS 40MG/ 12.5MG 90'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1165A,Thu Oct 31 2024 05:30:00 GMT+0530 (India Standard Time),144,90'S,0,36,0,5184,0,5184,03/2023,LPCAH001,PC0003044,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),34368,Fri Jan 31 2025 05:30:00 GMT+0530 (India Standard Time),0001018239,CARDINAL HEALTH-DC SYR# 3,6012 MOLLOY ROAD,SYRACUSE,NY,13211,,,,
0006027782,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027784,0020127823,0001018223,CARDINAL HEALTH INC,C5292403SYR,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-812-90,OLME MEDO & HCTZ TABS 20MG/ 12.5MG 90'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T0923A,Wed Jul 31 2024 05:30:00 GMT+0530 (India Standard Time),216,90'S,0,30,0,6480,0,6480,03/2023,LPCAH001,PC0003044,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),34368,Fri Jan 31 2025 05:30:00 GMT+0530 (India Standard Time),0001018239,CARDINAL HEALTH-DC SYR# 3,6012 MOLLOY ROAD,SYRACUSE,NY,13211,,1ZA02E120305014605 1ZA02E120305014605 1ZA02E120305014605,,
0006027782,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027784,0020127823,0001018223,CARDINAL HEALTH INC,C5292403SYR,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-806-30,LANSOPRAZOLE DELAYED RELEASE CAPSULES 15,Non-controlled,Inventia Healthcare Limited,A0IOV006,Fri May 31 2024 05:30:00 GMT+0530 (India Standard Time),84,30,2520,5,0,420,0,420,03/2023,LPCAH001,PC0003044,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),34368,Fri Jan 31 2025 05:30:00 GMT+0530 (India Standard Time),0001018239,CARDINAL HEALTH-DC SYR# 3,6012 MOLLOY ROAD,SYRACUSE,NY,13211,,,,
0006027782,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027784,0020127823,0001018223,CARDINAL HEALTH INC,C5292403SYR,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV004,Sun Aug 31 2025 05:30:00 GMT+0530 (India Standard Time),24,90'S,0,19.15,0,459.6,0,459.6,03/2023,LPCAH001,PC0003044,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),34368,Fri Jan 31 2025 05:30:00 GMT+0530 (India Standard Time),0001018239,CARDINAL HEALTH-DC SYR# 3,6012 MOLLOY ROAD,SYRACUSE,NY,13211,,,,
0006027782,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027784,0020127823,0001018223,CARDINAL HEALTH INC,C5292403SYR,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-215-90,FENOFIBRATE TABLETS USP 160 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V8JKV010,Sun Aug 31 2025 05:30:00 GMT+0530 (India Standard Time),60,90'S,0,35,0,2100,0,2100,03/2023,LPCAH001,PC0003044,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),34368,Fri Jan 31 2025 05:30:00 GMT+0530 (India Standard Time),0001018239,CARDINAL HEALTH-DC SYR# 3,6012 MOLLOY ROAD,SYRACUSE,NY,13211,,1ZA02E120305014507 1ZA02E120305014507 1ZA02E120305014507 1ZA02E120305014507,,
0006027782,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027784,0020127823,0001018223,CARDINAL HEALTH INC,C5292403SYR,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-203-12,AMITRIPTYLINE HCL TABLETS USP 50MG-1000S,Non-controlled,MANKIND PHARMA LTD UNIT-3,0AJKV003,Tue Sep 30 2025 05:30:00 GMT+0530 (India Standard Time),24,1000'S,0,180,0,4320,0,4320,03/2023,LPCAH001,PC0003044,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),34368,Fri Jan 31 2025 05:30:00 GMT+0530 (India Standard Time),0001018239,CARDINAL HEALTH-DC SYR# 3,6012 MOLLOY ROAD,SYRACUSE,NY,13211,,1ZA02E120305014696 1ZA02E120305014696 1ZA02E120305014696 1ZA02E120305014696,,
0006027782,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027784,0020127823,0001018223,CARDINAL HEALTH INC,C5292403SYR,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-203-11,AMITRIPTYLINE HCL TABLETS USP 50MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,1AJKV002,Tue Sep 30 2025 05:30:00 GMT+0530 (India Standard Time),48,100'S,0,18.5,0,888,0,888,03/2023,LPCAH001,PC0003044,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),34368,Fri Jan 31 2025 05:30:00 GMT+0530 (India Standard Time),0001018239,CARDINAL HEALTH-DC SYR# 3,6012 MOLLOY ROAD,SYRACUSE,NY,13211,,,,
0006027782,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027784,0020127823,0001018223,CARDINAL HEALTH INC,C5292403SYR,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-202-11,AMITRIPTYLINE HCL TABLETS USP 25MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z6JKV006,Tue Sep 30 2025 05:30:00 GMT+0530 (India Standard Time),264,100'S,0,8.5,0,2244,0,2244,03/2023,LPCAH001,PC0003044,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),34368,Fri Jan 31 2025 05:30:00 GMT+0530 (India Standard Time),0001018239,CARDINAL HEALTH-DC SYR# 3,6012 MOLLOY ROAD,SYRACUSE,NY,13211,,1ZA02E120305014516 1ZA02E120305014516 1ZA02E120305014516,,
0006027782,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027784,0020127823,0001018223,CARDINAL HEALTH INC,C5292403SYR,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-701-30,ALOSETRON TABLETS USP 1 MG 30S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Q3JKV005,Fri Oct 31 2025 05:30:00 GMT+0530 (India Standard Time),12,30'S,0,310,0,3720,0,3720,03/2023,LPCAH001,PC0003044,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),34368,Fri Jan 31 2025 05:30:00 GMT+0530 (India Standard Time),0001018239,CARDINAL HEALTH-DC SYR# 3,6012 MOLLOY ROAD,SYRACUSE,NY,13211,,,,
0006027783,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027825,0020127803,0001018223,CARDINAL HEALTH INC,C5295455ROA,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-703-60,RANOLAZINE ER TABLETS 500MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S0JKV022,Fri Oct 31 2025 05:30:00 GMT+0530 (India Standard Time),264,500MG,0,17.5,0,4620,0,4620,03/2023,LPCAH001,RW0279996,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),1001925,Fri Mar 29 2024 05:30:00 GMT+0530 (India Standard Time),0001018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,1ZA02E120305015382,,
0006027783,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027825,0020127803,0001018223,CARDINAL HEALTH INC,C5295455ROA,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-704-60,RANOLAZINE ER TABLETS 1000MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S3JKV010,Tue Sep 30 2025 05:30:00 GMT+0530 (India Standard Time),60,1000MG,0,28.05,0,1683,0,1683,03/2023,LPCAH001,RW0279996,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),1001925,Fri Mar 29 2024 05:30:00 GMT+0530 (India Standard Time),0001018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,,,
0006027783,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027825,0020127803,0001018223,CARDINAL HEALTH INC,C5295455ROA,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-813-90,OLME MEDO & HCTZ TABS 40MG/ 12.5MG 90'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1165A,Thu Oct 31 2024 05:30:00 GMT+0530 (India Standard Time),48,90'S,0,36,0,1728,0,1728,03/2023,LPCAH001,RW0279996,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),1001925,Fri Mar 29 2024 05:30:00 GMT+0530 (India Standard Time),0001018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,,,
0006027783,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027825,0020127803,0001018223,CARDINAL HEALTH INC,C5295455ROA,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-812-90,OLME MEDO & HCTZ TABS 20MG/ 12.5MG 90'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T0923A,Wed Jul 31 2024 05:30:00 GMT+0530 (India Standard Time),72,90'S,0,30,0,2160,0,2160,03/2023,LPCAH001,RW0279996,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),1001925,Fri Mar 29 2024 05:30:00 GMT+0530 (India Standard Time),0001018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,,,
0006027783,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027825,0020127803,0001018223,CARDINAL HEALTH INC,C5295455ROA,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-812-30,OLME & HCTZ TABS 20 MG/ 12.5 MG 30'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1168A,Thu Oct 31 2024 05:30:00 GMT+0530 (India Standard Time),72,30'S,0,10,0,720,0,720,03/2023,LPCAH001,RW0279996,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),1001925,Fri Mar 29 2024 05:30:00 GMT+0530 (India Standard Time),0001018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,1ZA02E120305015293 1ZA02E120305015293,,
0006027783,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027825,0020127803,0001018223,CARDINAL HEALTH INC,C5295455ROA,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-609-15,OFLOXACIN OTIC SOLUTION, 0.3% (5ML FILL),Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B1JXV015,Sat Nov 30 2024 05:30:00 GMT+0530 (India Standard Time),48,5 ML,0,15,0,720,0,720,03/2023,LPCAH001,RW0279996,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),1001925,Fri Mar 29 2024 05:30:00 GMT+0530 (India Standard Time),0001018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,,,
0006027783,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027825,0020127803,0001018223,CARDINAL HEALTH INC,C5295455ROA,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV004,Sun Aug 31 2025 05:30:00 GMT+0530 (India Standard Time),36,90'S,0,19.15,0,689.4,0,689.4,03/2023,LPCAH001,RW0279996,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),1001925,Fri Mar 29 2024 05:30:00 GMT+0530 (India Standard Time),0001018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,1ZA02E120305015364 1ZA02E120305015364 1ZA02E120305015364 1ZA02E120305015364,,
0006027783,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027825,0020127803,0001018223,CARDINAL HEALTH INC,C5295455ROA,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-215-90,FENOFIBRATE TABLETS USP 160 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V8JKV010,Sun Aug 31 2025 05:30:00 GMT+0530 (India Standard Time),108,90'S,0,35,0,3780,0,3780,03/2023,LPCAH001,RW0279996,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),1001925,Fri Mar 29 2024 05:30:00 GMT+0530 (India Standard Time),0001018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,,,
0006027783,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027825,0020127803,0001018223,CARDINAL HEALTH INC,C5295455ROA,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-203-12,AMITRIPTYLINE HCL TABLETS USP 50MG-1000S,Non-controlled,MANKIND PHARMA LTD UNIT-3,0AJKV003,Tue Sep 30 2025 05:30:00 GMT+0530 (India Standard Time),24,1000'S,0,180,0,4320,0,4320,03/2023,LPCAH001,RW0279996,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),1001925,Fri Mar 29 2024 05:30:00 GMT+0530 (India Standard Time),0001018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,,,
0006027783,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027825,0020127803,0001018223,CARDINAL HEALTH INC,C5295455ROA,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-202-11,AMITRIPTYLINE HCL TABLETS USP 25MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z6JKW001,Wed Dec 31 2025 05:30:00 GMT+0530 (India Standard Time),192,100'S,0,8.5,0,1632,0,1632,03/2023,LPCAH001,RW0279996,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),1001925,Fri Mar 29 2024 05:30:00 GMT+0530 (India Standard Time),0001018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,1ZA02E120305015355 1ZA02E120305015355 1ZA02E120305015355 1ZA02E120305015355,,
0006027783,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027825,0020127803,0001018223,CARDINAL HEALTH INC,C5295455ROA,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-203-11,AMITRIPTYLINE HCL TABLETS USP 50MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,1AJKW001,Sun Nov 30 2025 05:30:00 GMT+0530 (India Standard Time),144,100'S,0,18.5,0,2664,0,2664,03/2023,LPCAH001,RW0279996,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),1001925,Fri Mar 29 2024 05:30:00 GMT+0530 (India Standard Time),0001018231,CARDINAL HEALTH-DC DLS# 16,851 HENRIETTA CREEK ROAD,ROANOKE,TX,76262-6347,,,,
0006027784,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027841,0020127812,0001018223,CARDINAL HEALTH INC,C5295459STF,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-703-60,RANOLAZINE ER TABLETS 500MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S0JKV023,Fri Oct 31 2025 05:30:00 GMT+0530 (India Standard Time),48,500MG,0,17.5,0,840,0,840,03/2023,LPCAH001,RC0333524,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),1001868,Tue Oct 31 2023 05:30:00 GMT+0530 (India Standard Time),0001018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,,,
0006027784,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027841,0020127812,0001018223,CARDINAL HEALTH INC,C5295459STF,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-703-60,RANOLAZINE ER TABLETS 500MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S0JKV022,Fri Oct 31 2025 05:30:00 GMT+0530 (India Standard Time),516,500MG,0,17.5,0,9030,0,9030,03/2023,LPCAH001,RC0333524,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),1001868,Tue Oct 31 2023 05:30:00 GMT+0530 (India Standard Time),0001018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,1ZA02E120305016827 1ZA02E120305016827,,
0006027784,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027841,0020127812,0001018223,CARDINAL HEALTH INC,C5295459STF,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-704-60,RANOLAZINE ER TABLETS 1000MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S3JKV010,Tue Sep 30 2025 05:30:00 GMT+0530 (India Standard Time),348,1000MG,0,28.05,0,9761.4,0,9761.4,03/2023,LPCAH001,RC0333524,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),1001868,Tue Oct 31 2023 05:30:00 GMT+0530 (India Standard Time),0001018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,1ZA02E120305016863 1ZA02E120305016863 1ZA02E120305016863 1ZA02E120305016863,,
0006027784,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027841,0020127812,0001018223,CARDINAL HEALTH INC,C5295459STF,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-813-90,OLME MEDO & HCTZ TABS 40MG/ 12.5MG 90'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1165A,Thu Oct 31 2024 05:30:00 GMT+0530 (India Standard Time),24,90'S,0,36,0,864,0,864,03/2023,LPCAH001,RC0333524,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),1001868,Tue Oct 31 2023 05:30:00 GMT+0530 (India Standard Time),0001018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,,,
0006027784,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027841,0020127812,0001018223,CARDINAL HEALTH INC,C5295459STF,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-812-30,OLME & HCTZ TABS 20 MG/ 12.5 MG 30'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1168A,Thu Oct 31 2024 05:30:00 GMT+0530 (India Standard Time),72,30'S,0,10,0,720,0,720,03/2023,LPCAH001,RC0333524,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),1001868,Tue Oct 31 2023 05:30:00 GMT+0530 (India Standard Time),0001018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,,,
0006027784,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027841,0020127812,0001018223,CARDINAL HEALTH INC,C5295459STF,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-806-30,LANSOPRAZOLE DELAYED RELEASE CAPSULES 15,Non-controlled,Inventia Healthcare Limited,A0IOV006,Fri May 31 2024 05:30:00 GMT+0530 (India Standard Time),96,30,2880,5,0,480,0,480,03/2023,LPCAH001,RC0333524,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),1001868,Tue Oct 31 2023 05:30:00 GMT+0530 (India Standard Time),0001018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,,,
0006027784,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027841,0020127812,0001018223,CARDINAL HEALTH INC,C5295459STF,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV005,Sun Aug 31 2025 05:30:00 GMT+0530 (India Standard Time),48,90'S,0,19.15,0,919.2,0,919.2,03/2023,LPCAH001,RC0333524,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),1001868,Tue Oct 31 2023 05:30:00 GMT+0530 (India Standard Time),0001018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,,,
0006027784,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),0001027841,0020127812,0001018223,CARDINAL HEALTH INC,C5295459STF,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV004,Sun Aug 31 2025 05:30:00 GMT+0530 (India Standard Time),12,90'S,0,19.15,0,229.8,0,229.8,03/2023,LPCAH001,RC0333524,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),1001868,Tue Oct 31 2023 05:30:00 GMT+0530 (India Standard Time),0001018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,1ZA02E120305016881 1ZA02E120305016881 1ZA02E120305016881 1ZA02E120305016881 1ZA02E120305016881 1ZA02E120305016881,,
